x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
47,0,168232,1,10,0,3,0,0,0,0,0,44,0,1
20,0,147171,1,10,1,3,3,2,1,0,0,40,16,0
34,5,207668,0,9,0,1,0,0,0,0,0,54,2,1
31,0,193650,5,7,2,5,1,0,1,0,0,40,0,0
42,0,200187,4,11,2,5,3,0,1,0,0,32,0,0
52,0,188644,13,3,5,1,5,0,0,0,0,40,1,0
56,0,398067,0,9,4,3,1,0,1,0,0,40,0,0
53,0,29658,0,9,0,1,0,0,0,0,0,40,0,1
26,0,154966,1,10,0,4,0,0,0,0,0,50,0,1
81,0,364099,1,10,2,3,1,0,1,0,0,20,0,0
28,3,291374,7,6,1,7,3,1,1,0,0,40,0,0
57,6,97837,1,10,2,0,1,0,0,0,0,48,0,1
34,0,117983,0,9,1,3,1,0,1,0,0,40,0,0
31,3,345497,7,6,0,7,0,0,0,0,0,40,0,0
24,0,64167,4,11,1,11,3,1,1,0,0,40,0,0
20,0,315877,0,9,1,5,3,0,0,0,2001,40,0,0
68,6,232151,1,10,2,3,5,1,1,2346,0,40,0,0
60,0,225526,0,9,3,4,1,0,1,0,0,32,0,0
37,6,289653,1,10,0,1,0,0,0,0,0,40,0,0
25,0,179462,8,4,1,9,3,0,0,0,0,40,0,0
36,6,67317,0,9,0,3,0,0,0,0,0,40,0,0
45,0,77764,6,12,0,1,0,0,0,0,0,40,0,0
34,0,253438,1,10,0,2,0,0,0,0,0,60,0,1
31,0,150309,2,13,3,2,1,0,1,0,0,70,0,0
47,1,83064,2,13,0,10,0,0,0,0,0,60,0,0
60,1,376973,0,9,0,1,0,0,0,0,0,42,0,1
75,0,311184,2,13,0,2,0,0,0,0,0,24,0,0
43,2,159449,1,10,0,12,0,0,0,0,0,40,0,0
18,0,168288,0,9,1,9,2,0,0,0,0,40,0,0
25,0,74883,2,13,1,11,1,2,1,0,1092,40,3,0
20,0,275190,0,9,1,3,2,0,1,0,0,40,0,0
32,0,189838,0,9,1,4,1,0,1,0,0,50,0,0
57,5,101338,2,13,0,2,0,0,0,0,0,20,0,0
43,0,331894,1,10,0,8,0,0,0,0,0,60,0,1
18,1,40293,0,9,1,10,5,0,0,0,0,40,0,0
41,2,88904,2,13,3,0,3,1,1,0,0,40,0,0
48,0,145041,0,9,1,6,5,0,0,0,0,40,15,0
35,0,46385,0,9,0,8,0,0,0,5178,0,90,0,1
41,4,363591,4,11,0,2,0,0,0,0,0,40,0,0
23,0,183327,0,9,1,1,2,1,1,0,1594,20,0,0
32,4,182556,2,13,0,12,0,0,0,0,1887,45,0,1
33,0,267859,0,9,1,1,2,0,0,0,0,40,7,0
58,0,190747,0,9,0,6,0,0,0,0,0,40,0,0
22,0,162869,1,10,1,4,5,0,0,0,0,65,0,0
33,0,141229,1,10,2,5,1,0,1,0,0,50,0,0
42,1,174216,9,15,0,0,0,0,0,0,0,38,0,1
25,0,366416,0,9,1,3,2,0,1,0,0,40,0,0
39,0,172538,0,9,0,0,0,0,0,0,0,50,0,1
35,0,193026,2,13,0,4,0,0,0,0,0,45,0,1
50,0,184424,1,10,0,3,4,0,1,0,1902,38,0,1
49,2,337768,3,14,0,2,0,0,0,0,0,50,0,1
25,2,179059,2,13,1,0,2,0,0,0,0,40,0,0
47,6,99549,1,10,2,3,3,1,1,0,0,40,0,0
46,0,72619,1,10,0,2,4,0,1,0,0,40,0,1
42,4,55764,6,12,2,0,1,1,0,0,0,40,0,0
37,0,30267,5,7,1,8,1,0,0,0,0,60,0,1
25,0,308144,2,13,1,1,1,0,0,0,0,40,1,0
29,0,206351,7,6,0,1,0,0,0,5013,0,40,0,0
26,0,282304,1,10,1,4,1,0,0,0,0,45,0,0
26,3,176077,1,10,1,7,3,0,1,0,0,40,0,0
45,5,142719,2,13,0,2,0,0,0,0,0,40,0,1
34,0,114973,0,9,3,2,3,0,1,0,0,30,0,0
33,6,159548,6,12,1,3,3,1,1,0,0,40,0,0
43,0,91209,2,13,0,2,0,0,0,0,0,40,0,1
28,0,196564,0,9,0,1,0,0,0,0,0,45,0,0
51,1,149220,1,10,0,10,0,0,0,0,0,75,0,0
21,0,169699,1,10,1,5,1,0,1,0,0,35,0,0
23,0,218215,6,12,1,5,2,0,1,0,0,35,0,0
30,0,156718,0,9,1,11,1,0,1,0,0,40,0,0
46,0,55720,3,14,0,2,0,0,0,0,0,45,0,1
38,5,257250,0,9,1,10,1,0,0,0,0,50,0,0
20,0,194630,0,9,1,4,1,0,0,0,0,40,0,0
36,0,398931,2,13,0,0,0,0,0,0,1485,50,0,1
37,1,362062,9,15,0,0,0,0,0,99999,0,50,0,1
44,2,101593,3,14,1,0,1,0,0,0,1876,42,0,0
33,0,196266,0,9,0,1,0,0,0,0,0,40,0,1
45,2,197332,2,13,1,2,1,0,0,0,0,40,0,0
47,0,97842,1,10,0,1,0,0,0,0,0,40,0,0
54,0,86837,0,9,0,1,0,2,0,0,1902,40,0,1
17,0,57324,7,6,1,5,2,0,0,0,0,30,0,0
43,0,116852,0,9,0,2,4,0,1,0,0,36,24,1
45,0,154430,2,13,4,0,1,0,1,10520,0,50,0,1
37,0,38468,1,10,1,3,1,0,1,0,0,40,0,0
44,2,188808,4,11,0,1,0,0,0,0,0,40,0,1
55,2,177163,3,14,4,0,3,0,1,914,0,50,0,0
41,0,187322,0,9,0,6,0,0,0,0,0,48,0,0
23,0,107578,2,13,1,3,2,0,1,2174,0,40,0,0
38,0,168680,1,10,1,3,2,1,1,0,0,40,0,0
23,0,256755,2,13,1,9,5,0,1,0,0,40,9,0
35,0,360799,0,9,0,1,0,0,0,7298,0,40,0,1
18,0,188476,5,7,1,2,2,0,0,0,0,20,0,0
47,0,30457,4,11,0,5,0,0,0,0,0,40,0,0
25,0,252752,1,10,1,0,1,0,1,0,0,8,0,0
41,1,443508,0,9,0,2,0,0,0,0,0,50,0,0
23,0,244408,1,10,1,3,5,2,1,0,0,24,16,0
41,0,178983,0,9,0,3,4,0,1,0,0,40,0,0
26,0,143068,1,10,0,2,0,0,0,2407,0,50,0,0
30,2,247328,1,10,1,3,1,0,0,0,0,40,0,0
42,0,201732,1,10,0,4,0,0,0,0,0,40,0,1
35,0,246829,0,9,2,2,3,0,1,0,0,40,0,0
28,3,290267,2,13,1,7,1,0,0,0,0,18,0,0
29,0,119170,1,10,3,11,3,0,1,0,0,40,0,0
21,0,207923,1,10,5,3,2,0,1,0,0,15,0,0
48,4,170142,3,14,2,0,1,0,0,0,0,40,0,1
44,1,187164,0,9,2,8,3,0,0,0,0,60,0,0
34,2,303867,10,5,1,5,2,0,0,0,0,40,0,0
19,0,291429,0,9,1,5,2,0,1,0,0,25,0,0
32,0,213179,1,10,2,1,2,0,0,0,0,40,0,1
31,4,111843,6,12,3,5,3,1,1,0,0,40,0,0
25,0,297154,0,9,0,9,0,0,0,2407,0,40,0,0
47,6,68493,0,9,0,3,0,1,0,0,0,40,0,1
46,6,340718,5,7,4,3,1,0,1,0,0,40,0,0
18,0,194059,11,8,1,3,2,0,0,0,0,40,0,0
31,0,47296,1,10,0,3,4,0,1,0,1740,20,0,0
28,4,286310,0,9,0,3,2,0,1,0,0,40,0,0
38,0,207202,0,9,0,6,0,0,0,0,0,48,0,1
33,5,132601,0,9,0,1,0,0,0,0,0,40,0,1
17,3,139183,7,6,1,7,2,0,1,0,0,15,0,0
41,0,160785,4,11,0,2,0,0,0,0,0,40,0,1
46,0,117849,1,10,0,4,0,0,0,15024,0,40,0,1
38,2,225605,1,10,0,0,0,0,0,0,0,44,0,0
24,0,190290,2,13,1,4,1,0,0,0,0,60,0,0
49,0,164799,0,9,0,6,0,0,0,0,0,40,0,1
60,6,21876,1,10,2,0,1,3,1,0,0,40,0,0
44,0,160785,2,13,0,4,0,0,0,0,0,60,0,1
63,5,272425,4,11,0,2,0,0,0,0,0,40,0,1
40,0,168538,0,9,0,4,0,0,0,0,0,60,0,1
45,5,204205,1,10,0,2,0,0,0,0,0,50,0,1
49,0,142287,1,10,0,3,0,0,0,0,1902,50,0,1
36,0,169926,0,9,2,4,1,0,1,0,0,40,0,0
65,2,205024,0,9,0,5,0,0,0,0,0,8,0,0
41,0,374764,2,13,4,2,3,0,0,0,0,20,0,0
25,0,108779,3,14,3,5,2,0,1,0,0,40,0,0
20,3,293136,1,10,1,7,2,0,1,0,0,35,0,0
60,0,227332,4,11,4,3,1,0,0,0,0,40,0,0
17,2,246308,5,7,1,0,2,0,1,0,0,20,6,0
28,0,51331,6,12,0,2,4,0,1,0,0,16,0,1
31,0,153078,6,12,1,1,2,4,0,0,0,50,0,0
47,0,169180,3,14,1,0,1,0,1,0,0,35,0,0
45,1,193451,1,10,0,8,0,0,0,0,0,45,0,0
51,0,305147,2,13,1,0,1,0,0,0,0,40,0,0
23,0,138892,0,9,1,6,2,1,0,0,0,40,0,0
44,1,402397,3,14,0,2,4,0,1,0,1902,60,0,1
34,0,223267,0,9,1,2,5,0,0,0,0,50,0,0
19,0,29250,1,10,1,0,2,0,0,0,0,10,0,0
51,3,203953,0,9,0,7,0,0,0,0,0,40,0,1
46,4,29696,0,9,0,8,0,0,0,0,0,40,0,0
30,0,315640,12,16,0,0,0,2,0,0,1977,40,13,1
37,0,632613,7,6,0,10,0,0,0,0,0,35,1,0
56,0,282023,9,15,0,0,0,0,0,0,0,45,0,1
29,0,77760,0,9,0,3,0,0,0,0,0,45,0,0
46,1,148599,3,14,0,1,0,0,0,0,0,50,0,1
55,0,414994,0,9,0,1,0,0,0,0,0,40,0,0
45,0,339863,2,13,2,4,1,0,0,8614,0,48,0,1
34,0,499249,0,9,5,9,1,0,0,0,0,40,17,0
45,3,144354,10,5,3,7,2,1,0,0,0,40,0,0
41,0,252058,2,13,1,3,1,0,0,0,0,40,0,0
22,3,99543,1,10,1,7,2,0,0,0,0,20,0,0
34,0,117963,9,15,0,0,0,0,0,0,0,50,0,1
27,0,194652,0,9,1,1,2,1,0,0,0,40,0,0
29,0,299705,1,10,1,9,3,1,0,0,0,37,0,0
19,6,27433,11,8,1,5,2,0,1,0,0,30,0,0
47,2,39986,2,13,0,0,0,0,0,0,0,40,0,0
43,5,135342,1,10,0,2,0,0,0,0,0,50,0,1
52,0,270142,4,11,3,2,3,1,1,0,0,60,0,0
33,1,118267,6,12,2,4,1,0,0,0,0,60,0,0
29,0,266043,10,5,0,8,0,0,0,0,0,40,0,0
23,0,35633,0,9,0,9,0,0,0,0,0,40,0,0
23,0,74568,1,10,1,2,1,0,0,0,0,40,0,0
39,0,214816,2,13,0,2,0,0,0,0,0,60,0,0
43,0,222971,13,3,1,6,3,0,1,0,0,40,1,0
31,0,259425,0,9,0,1,0,0,0,0,0,40,0,1
47,5,212120,0,9,0,1,0,0,0,0,0,40,0,1
26,0,245880,0,9,1,3,1,0,0,0,0,60,0,0
58,2,54947,1,10,1,0,1,0,1,0,0,55,0,0
47,5,79627,9,15,2,0,1,0,0,27828,0,50,0,1
55,0,151474,2,13,1,11,5,0,1,0,1590,38,0,0
26,0,132661,0,9,0,2,4,0,1,5013,0,40,0,0
28,0,161674,0,9,1,6,3,0,1,0,0,40,0,0
36,0,62346,0,9,0,1,0,1,0,0,0,40,0,0
40,0,227236,0,9,0,4,0,0,0,0,0,50,0,0
19,0,283033,5,7,1,5,1,0,0,0,0,40,0,0
63,1,298249,2,13,0,4,0,0,0,10605,0,40,0,1
42,0,251229,2,13,0,8,0,0,0,0,0,40,0,0
76,0,199949,10,5,0,12,0,0,0,0,0,13,0,0
23,4,305498,4,11,1,11,1,0,1,0,0,40,0,0
38,1,203836,13,3,1,8,1,0,0,0,0,40,0,0
33,4,79440,3,14,1,0,1,2,0,0,0,30,18,0
48,2,142719,3,14,0,0,0,0,0,0,0,40,0,1
56,0,119859,1,10,2,8,1,0,0,0,0,40,0,1
32,0,141410,0,9,0,6,0,1,0,0,0,40,0,0
44,2,202872,1,10,2,0,3,0,1,0,0,25,0,0
27,0,198813,0,9,2,3,2,1,1,0,0,40,0,0
33,6,129707,1,10,1,2,1,0,0,0,0,50,0,0
22,0,445758,13,3,1,9,1,0,0,0,0,40,1,0
18,3,30246,1,10,1,7,2,0,1,0,0,20,0,0
44,0,173981,0,9,0,1,0,0,0,0,0,40,0,0
42,0,108506,0,9,0,8,0,3,0,0,0,60,0,0
34,0,134886,1,10,1,3,1,0,1,0,0,40,0,0
45,6,181970,0,9,0,3,0,0,0,0,1672,40,0,0
57,5,282913,0,9,0,4,0,0,0,0,0,40,9,0
59,2,196013,2,13,0,0,0,0,0,0,0,40,0,1
33,6,348491,1,10,0,2,4,1,1,0,0,40,0,1
52,0,416164,0,9,0,10,0,4,0,0,0,49,1,0
17,0,121037,11,8,1,4,2,0,1,0,0,15,0,0
29,0,103111,0,9,1,5,2,0,0,0,0,30,5,0
63,1,147589,2,13,0,4,0,0,0,0,0,30,0,1
20,0,24008,1,10,1,9,1,0,0,0,0,24,0,0
42,5,123838,9,15,0,0,0,0,0,0,1977,50,0,1
50,1,175456,0,9,0,10,0,0,0,0,0,50,0,0
55,0,84774,0,9,0,13,4,0,1,0,0,30,0,0
27,0,194590,6,12,0,3,4,1,1,0,0,25,0,0
28,0,134566,2,13,0,2,0,0,0,0,0,45,0,0
55,0,211678,4,11,0,6,0,0,0,0,0,45,0,0
44,6,44822,1,10,0,1,0,0,0,0,0,40,0,0
53,4,144586,1,10,1,12,1,0,1,0,0,40,0,0
23,0,119156,0,9,0,1,0,0,0,0,0,40,0,0
25,0,371987,0,9,2,3,1,0,1,0,0,40,0,0
44,4,144125,2,13,2,0,1,0,1,0,0,40,0,0
55,0,31905,3,14,0,2,0,0,0,0,1977,40,0,1
48,1,121124,1,10,0,0,0,0,0,0,0,35,0,1
46,0,58126,0,9,0,1,0,0,0,0,0,40,0,0
26,0,318518,1,10,1,8,1,0,0,0,0,40,0,0
30,0,296509,8,4,3,10,1,0,0,0,0,45,1,0
32,0,473133,3,14,0,0,0,0,0,0,0,40,0,1
52,0,155434,0,9,0,2,0,0,0,0,0,48,0,0
52,0,99185,0,9,0,4,0,0,0,7298,0,50,0,1
39,0,56648,0,9,3,4,1,0,1,0,0,47,0,0
57,2,118481,2,13,0,0,0,0,0,0,1902,40,0,1
21,0,321666,0,9,1,1,2,0,0,594,0,40,0,0
22,4,119838,1,10,1,5,2,0,0,0,0,10,0,0
26,0,330695,1,10,0,6,0,0,0,0,0,40,0,0
26,4,58039,1,10,0,5,0,0,0,0,0,40,0,0
44,0,313022,4,11,0,2,0,1,0,0,0,40,0,1
42,0,178134,1,10,2,3,1,0,1,0,0,30,0,0
40,0,165309,1,10,0,8,0,0,0,0,0,43,0,0
22,0,216181,5,7,1,1,2,0,0,0,0,45,0,0
62,0,178745,0,9,0,1,0,0,0,0,0,45,0,1
44,0,111067,1,10,0,1,0,0,0,0,0,40,0,0
18,3,163788,1,10,1,7,2,0,1,0,0,40,0,0
33,1,295591,14,2,5,1,1,0,0,0,0,40,1,0
45,0,123075,0,9,0,2,0,0,0,0,0,50,0,0
18,0,78045,5,7,0,9,2,0,0,0,0,40,0,0
32,2,255004,1,10,1,1,1,0,0,0,0,40,0,0
33,0,254221,12,16,1,0,1,0,1,0,0,60,0,1
20,0,174714,1,10,1,0,2,0,0,0,0,15,0,0
68,1,450580,0,9,0,10,0,0,0,0,0,20,0,0
61,0,128230,8,4,0,4,0,0,0,0,0,50,0,1
48,0,192894,12,16,0,0,0,0,0,0,0,40,0,1
45,0,325390,0,9,0,4,0,0,0,0,0,40,0,0
36,1,20333,0,9,0,4,4,0,1,7688,0,40,0,1
32,6,128714,0,9,1,5,2,1,1,0,0,32,0,0
35,0,170797,2,13,2,5,1,0,1,0,0,40,0,0
39,0,269186,0,9,0,1,0,0,0,0,0,40,0,0
53,0,127671,8,4,0,6,0,0,0,0,0,40,0,0
30,0,211840,1,10,3,4,3,1,1,0,0,16,0,0
37,0,163392,0,9,1,8,5,2,0,0,0,40,2,0
40,0,201495,2,13,2,12,1,0,0,0,0,45,0,0
25,0,251854,1,10,1,3,1,1,1,0,0,40,11,0
41,0,279297,0,9,1,4,1,1,1,0,0,60,0,0
52,1,195462,0,9,0,10,0,0,0,0,0,98,0,1
33,0,170769,0,9,0,1,0,0,0,0,0,40,0,0
28,0,142443,0,9,1,1,2,0,0,0,0,40,0,0
25,1,182809,0,9,0,1,0,0,0,7298,0,40,0,1
53,0,121441,1,10,0,4,0,0,0,0,0,55,0,0
44,0,275094,14,2,1,5,2,0,0,0,0,10,0,0
35,0,170263,0,9,2,2,3,0,1,0,0,40,0,0
38,0,172571,1,10,2,1,2,0,0,0,0,58,19,0
34,0,178615,0,9,0,6,0,0,0,0,0,40,0,0
33,0,279524,0,9,2,6,1,0,1,0,0,40,0,0
24,4,165201,1,10,0,3,4,0,1,0,0,45,0,0
65,2,323006,0,9,4,5,3,1,1,0,0,25,0,0
29,0,235168,6,12,0,4,0,0,0,0,0,60,0,0
39,5,114844,9,15,0,0,0,0,0,99999,0,65,0,1
46,2,216414,1,10,0,12,0,0,0,0,0,40,0,1
37,0,34378,8,4,0,10,0,0,0,2580,0,60,0,0
47,4,80914,3,14,0,2,0,0,0,0,0,47,0,1
62,0,73292,1,10,0,5,0,0,0,0,0,40,0,0
54,1,212165,0,9,0,4,0,0,0,0,0,60,0,0
90,0,52386,1,10,1,5,1,2,0,0,0,35,0,0
33,0,205649,6,12,5,1,1,0,0,0,0,20,0,0
57,0,109638,1,10,0,2,0,0,0,0,1672,45,0,0
25,0,200408,6,12,1,1,2,0,0,0,0,40,0,0
44,5,187720,1,10,0,4,0,0,0,0,0,50,0,1
52,0,236180,2,13,5,5,1,0,0,0,0,50,0,0
21,0,118693,1,10,1,6,2,0,0,0,0,40,0,0
31,0,363130,0,9,1,5,3,1,0,0,0,18,0,0
39,0,225544,3,14,0,8,0,0,0,0,0,40,19,0
59,6,243612,0,9,4,6,3,0,1,0,0,40,0,0
29,1,160786,0,9,0,2,0,0,0,0,0,55,0,0
49,0,234320,8,4,1,0,5,1,0,0,0,45,0,0
34,0,314646,10,5,0,1,0,0,0,0,0,40,0,0
22,0,124971,2,13,1,4,1,0,0,0,0,40,0,0
32,0,209184,2,13,0,4,0,4,0,0,0,40,6,0
39,4,121838,0,9,2,5,3,1,1,0,0,40,0,0
46,0,265275,3,14,0,0,0,0,0,0,0,60,0,0
50,0,71417,0,9,0,1,0,0,0,3103,0,40,0,1
34,0,45522,0,9,1,5,1,0,0,0,0,40,0,0
28,2,250135,3,14,0,0,4,0,1,0,1902,55,0,0
18,0,120283,11,8,1,4,2,0,1,0,0,24,0,0
20,0,216972,0,9,1,4,1,0,0,0,0,30,0,0
20,0,116791,0,9,1,6,5,0,1,0,0,40,0,0
55,4,26290,4,11,4,2,1,3,1,0,0,38,0,0
22,0,216134,1,10,1,4,2,1,1,0,0,40,0,0
60,1,143932,3,14,0,2,0,0,0,0,0,40,0,0
40,0,217120,7,6,2,1,1,0,0,0,0,50,0,0
47,4,223944,1,10,0,3,4,0,1,0,0,30,0,0
23,0,185452,2,13,1,2,1,0,1,0,0,35,5,0
57,2,44273,0,9,4,8,1,0,1,0,0,40,0,0
52,0,178983,5,7,0,5,0,0,0,0,0,40,0,0
42,0,219288,8,4,4,1,3,0,0,0,0,40,0,0
25,0,349190,6,12,1,9,2,0,0,0,0,20,0,0
49,5,158685,0,9,0,3,4,0,1,0,2377,40,0,1
41,6,57924,1,10,1,12,2,0,0,0,0,40,0,0
40,4,270324,4,11,0,5,0,1,0,0,0,30,0,0
38,0,33001,2,13,0,2,0,0,0,0,0,55,0,1
58,0,204021,0,9,1,8,2,0,0,0,0,40,5,0
26,0,192506,2,13,1,5,1,1,1,0,0,35,0,0
57,0,372967,7,6,2,3,5,0,1,0,0,70,4,0
28,0,273929,0,9,0,4,0,0,0,0,1628,60,0,0
42,0,195821,0,9,3,4,3,0,1,0,0,40,0,0
28,0,56179,1,10,1,2,1,0,0,2174,0,55,0,0
17,3,127003,10,5,1,7,2,1,0,0,0,40,0,0
39,1,124090,10,5,0,1,0,0,0,0,0,40,0,0
28,0,199600,0,9,0,6,0,1,0,0,0,40,0,0
42,0,255847,0,9,0,6,0,0,0,4386,0,48,0,1
51,1,218311,1,10,2,4,3,0,1,0,0,50,0,0
27,0,167336,1,10,1,3,1,0,1,0,0,39,0,0
41,0,59938,0,9,2,3,3,0,1,0,0,43,0,0
28,0,263728,2,13,0,1,0,0,0,0,0,40,0,0
54,1,278230,1,10,2,10,3,0,1,10520,0,30,0,1
73,3,180603,0,9,4,7,1,0,1,0,0,8,0,0
49,0,43910,0,9,0,3,4,0,1,0,0,30,0,0
47,0,190139,3,14,0,2,0,0,0,0,0,40,0,1
27,0,109001,1,10,0,1,0,0,0,0,0,49,0,0
42,2,159931,2,13,0,0,4,0,1,0,0,45,0,1
32,0,194987,0,9,0,3,4,1,1,0,0,40,0,0
32,2,87310,0,9,0,5,0,0,0,0,0,41,0,0
27,0,133937,3,14,1,4,2,0,0,0,0,40,0,0
29,0,207064,0,9,0,1,0,0,0,0,0,40,0,1
22,0,36011,4,11,1,0,1,0,0,0,0,30,0,0
41,6,168294,0,9,0,3,0,0,0,5178,0,40,0,1
49,2,194895,1,10,0,9,0,0,0,7298,0,40,0,1
58,1,49884,0,9,0,10,0,0,0,0,0,50,0,0
41,1,27305,0,9,0,10,0,0,0,7688,0,40,0,1
26,0,229977,10,5,0,1,0,0,0,0,0,35,0,0
21,0,64520,0,9,1,4,1,0,0,0,0,55,0,0
32,3,134886,0,9,0,7,4,0,1,0,0,2,0,1
37,0,305379,2,13,0,2,0,0,0,0,0,50,0,1
23,0,202284,2,13,1,4,2,0,0,0,0,20,0,0
42,1,99185,1,10,0,2,0,0,0,0,0,40,0,1
25,0,159662,0,9,0,4,2,0,0,0,0,26,0,1
67,0,197865,1,10,2,3,1,0,1,0,0,40,0,0
41,2,175149,0,9,2,8,1,1,1,0,0,38,0,0
49,2,349633,3,14,0,0,4,0,1,0,0,50,0,1
36,0,135293,2,13,2,0,3,0,1,1506,0,45,2,0
18,0,242893,5,7,1,1,2,0,0,0,0,35,0,0
25,0,218667,13,3,0,9,2,0,0,0,0,40,0,0
43,4,144811,9,15,2,0,1,0,0,0,0,50,0,0
38,0,146091,12,16,0,2,4,0,1,99999,0,36,0,1
21,0,206861,1,10,1,4,2,0,0,0,0,20,2,0
65,1,226215,2,13,0,4,0,0,0,0,0,15,0,0
66,0,114447,4,11,4,0,1,0,1,0,0,35,0,0
33,0,124187,5,7,1,8,1,1,0,0,0,60,0,0
51,0,147954,0,9,0,3,4,1,1,3411,0,38,0,0
27,5,64379,0,9,0,1,0,0,0,0,1740,40,0,0
17,0,156501,11,8,1,5,2,0,1,0,0,16,0,0
32,0,207668,2,13,0,2,0,0,0,15024,0,45,0,1
61,3,161279,0,9,4,7,1,0,1,0,0,36,0,0
38,0,225707,0,9,0,6,0,0,0,0,0,40,9,1
43,2,115603,1,10,2,3,3,0,1,0,0,40,0,0
40,4,506329,12,16,0,0,0,2,0,0,0,40,21,1
63,0,275034,2,13,0,4,0,0,0,0,1740,35,0,0
76,3,172637,1,10,0,7,0,0,0,0,0,20,0,1
42,0,56483,6,12,2,3,3,0,1,0,0,40,0,0
43,6,144778,2,13,1,2,1,0,0,0,0,40,0,1
76,1,33213,3,14,0,0,0,0,0,0,0,30,2,1
41,2,297248,9,15,0,0,0,0,0,0,2415,45,0,1
17,0,137042,7,6,1,0,2,0,0,0,0,20,0,0
30,1,33308,0,9,1,1,1,0,0,0,0,40,0,0
30,0,158420,2,13,1,0,1,0,0,0,0,50,23,0
22,0,41763,1,10,1,5,1,0,0,0,0,25,0,0
53,3,220640,2,13,2,7,5,4,1,0,0,20,0,0
28,0,149734,0,9,1,5,3,1,1,0,0,52,0,0
25,3,262245,4,11,1,7,2,0,1,3418,0,40,0,0
24,0,349691,1,10,1,4,5,1,1,0,0,40,0,0
47,0,185385,7,6,0,6,0,0,0,0,0,40,0,1
34,1,174463,4,11,1,10,1,0,0,0,0,50,0,0
26,0,236068,1,10,1,4,5,0,1,0,0,20,0,0
63,3,445168,2,13,4,7,1,3,1,0,0,56,0,0
25,0,91334,4,11,0,2,0,0,0,0,0,75,0,0
28,0,33895,2,13,1,4,1,0,0,0,0,45,0,0
36,0,214816,0,9,1,1,1,0,1,0,0,40,0,0
24,0,229773,2,13,1,2,1,0,0,0,0,40,0,0
51,5,166386,2,13,0,2,4,2,1,0,0,35,21,0
44,0,266135,2,13,0,0,0,0,0,0,0,50,0,1
18,0,300379,11,8,1,3,2,0,0,0,0,12,0,0
54,6,392502,1,10,0,0,0,0,0,0,0,40,0,1
61,0,73809,1,10,2,3,1,0,1,0,0,40,0,0
51,0,193720,2,13,0,2,0,0,0,0,0,45,0,1
43,0,316183,8,4,0,6,0,0,0,0,0,40,0,0
51,0,162944,0,9,0,1,0,0,0,0,0,40,0,0
50,2,186888,0,9,0,2,4,1,1,0,0,40,0,1
27,3,330132,0,9,1,7,1,0,1,0,0,25,0,0
24,0,192017,1,10,0,9,0,0,0,0,0,30,0,0
20,4,161978,1,10,0,5,0,0,0,0,0,20,0,0
52,0,202930,2,13,2,2,1,0,0,0,0,40,0,1
57,2,323309,8,4,2,5,1,0,0,0,0,40,0,0
49,5,197332,1,10,0,4,0,0,0,0,0,60,0,0
42,5,204033,2,13,0,3,4,0,1,0,0,35,2,0
22,0,271274,5,7,1,4,1,0,1,0,0,40,0,0
38,0,174242,1,10,0,11,0,0,0,0,0,40,0,1
21,0,209483,1,10,1,4,2,0,1,0,0,20,0,0
39,6,99146,2,13,0,12,0,0,0,0,1887,60,0,1
52,1,102346,1,10,1,0,2,0,1,0,0,35,0,0
25,0,181666,6,12,1,11,2,0,1,0,0,40,0,0
50,0,207367,1,10,5,5,1,0,1,0,0,40,9,0
35,4,82622,1,10,0,2,0,0,0,0,0,80,0,0
50,0,202296,4,11,3,0,3,0,1,0,0,40,0,0
58,0,142182,0,9,0,1,0,0,0,0,0,25,0,0
48,6,94342,2,13,2,2,1,0,0,0,0,45,0,0
30,0,41493,1,10,2,3,1,0,1,0,0,35,5,0
18,0,181712,5,7,1,9,2,0,0,0,0,12,0,0
29,1,164607,0,9,0,1,0,0,0,0,0,40,0,0
52,1,41496,1,10,0,4,0,0,0,0,0,45,0,0
63,0,143098,0,9,0,4,0,0,0,4064,0,40,0,0
36,2,196529,3,14,0,0,4,0,1,0,0,40,0,1
24,0,157332,1,10,1,6,2,0,1,0,0,42,0,0
30,2,154935,6,12,1,12,1,1,0,0,0,40,0,0
23,0,223231,0,9,0,6,0,4,0,0,0,40,1,0
35,3,253860,0,9,2,7,3,0,1,0,0,20,0,0
21,0,362589,2,13,1,5,2,0,1,0,0,20,0,0
28,0,94880,1,10,1,1,1,0,0,0,0,43,1,0
20,0,309580,0,9,1,3,2,0,0,0,0,40,0,0
18,0,130389,5,7,1,5,2,0,0,0,0,20,40,0
21,0,349365,1,10,1,3,2,0,1,0,0,15,0,0
27,0,376936,0,9,1,1,1,0,0,0,0,40,0,0
42,0,179557,1,10,2,11,1,0,1,0,0,40,0,0
21,0,105577,1,10,1,5,2,0,1,0,0,30,0,0
51,0,224207,1,10,0,4,0,0,0,0,0,40,0,1
27,6,47907,2,13,1,3,1,0,1,0,0,40,0,0
23,1,191283,0,9,1,8,2,0,0,0,0,40,0,0
57,0,20953,1,10,0,4,0,0,0,0,1902,40,0,1
22,4,186569,2,13,1,0,2,0,1,0,0,12,0,0
59,0,43221,10,5,0,8,0,0,0,0,0,60,0,1
38,0,161141,0,9,2,8,1,0,0,0,0,40,0,0
20,0,203003,0,9,1,8,5,0,0,0,0,40,0,0
90,0,141758,10,5,1,3,1,0,1,0,0,40,0,0
